Name,Label,Prediction
"/scratch0/harrylin/2700564/patch/303-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-7",3,3
"/scratch0/harrylin/2700564/patch/355-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-3",3,3
"/scratch0/harrylin/2700564/patch/565-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-8",3,3
"/scratch0/harrylin/2700564/patch/334-cdmri0013-(8, 8, 8)-(4, 4, 4)-0002-patch-1",3,3
"/scratch0/harrylin/2700564/patch/739-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-7",3,3
"/scratch0/harrylin/2700564/patch/262-cdmri0013-(8, 8, 8)-(4, 4, 4)-0001-patch-4",3,3
"/scratch0/harrylin/2700564/patch/0-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-7",3,3
"/scratch0/harrylin/2700564/patch/755-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-2",3,3
"/scratch0/harrylin/2700564/patch/67-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-8",3,3
"/scratch0/harrylin/2700564/patch/147-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-4",3,3
"/scratch0/harrylin/2700564/patch/63-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-6",3,3
"/scratch0/harrylin/2700564/patch/567-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-4",3,3
"/scratch0/harrylin/2700564/patch/205-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-7",3,3
"/scratch0/harrylin/2700564/patch/545-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-9",3,3
"/scratch0/harrylin/2700564/patch/22-cdmri0014-(8, 8, 8)-(4, 4, 4)-0002-patch-2",3,3
"/scratch0/harrylin/2700564/patch/1114-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-6",3,3
"/scratch0/harrylin/2700564/patch/535-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-2",3,3
"/scratch0/harrylin/2700564/patch/23-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-4",3,3
"/scratch0/harrylin/2700564/patch/385-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-1",3,3
"/scratch0/harrylin/2700564/patch/1272-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-6",3,3
"/scratch0/harrylin/2700564/patch/39-cdmri0014-(8, 8, 8)-(4, 4, 4)-0002-patch-7",3,3
"/scratch0/harrylin/2700564/patch/1289-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-5",3,3
"/scratch0/harrylin/2700564/patch/47-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-3",2,3
"/scratch0/harrylin/2700564/patch/251-cdmri0014-(8, 8, 8)-(4, 4, 4)-0009-patch-7",3,3
"/scratch0/harrylin/2700564/patch/259-cdmri0013-(8, 8, 8)-(4, 4, 4)-0004-patch-3",3,3
"/scratch0/harrylin/2700564/patch/405-cdmri0011-(8, 8, 8)-(4, 4, 4)-0005-patch-9",2,3
"/scratch0/harrylin/2700564/patch/248-cdmri0013-(8, 8, 8)-(4, 4, 4)-0001-patch-6",3,3
"/scratch0/harrylin/2700564/patch/214-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-6",3,3
"/scratch0/harrylin/2700564/patch/1187-cdmri0013-(8, 8, 8)-(4, 4, 4)-0008-patch-0",3,3
"/scratch0/harrylin/2700564/patch/559-cdmri0013-(8, 8, 8)-(4, 4, 4)-0002-patch-0",3,3
"/scratch0/harrylin/2700564/patch/1113-cdmri0011-(8, 8, 8)-(4, 4, 4)-0003-patch-6",3,3
"/scratch0/harrylin/2700564/patch/370-cdmri0011-(8, 8, 8)-(4, 4, 4)-0005-patch-6",3,3
"/scratch0/harrylin/2700564/patch/718-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-4",3,3
"/scratch0/harrylin/2700564/patch/1167-cdmri0013-(8, 8, 8)-(4, 4, 4)-0004-patch-2",3,3
"/scratch0/harrylin/2700564/patch/1013-cdmri0013-(8, 8, 8)-(4, 4, 4)-0002-patch-0",3,3
"/scratch0/harrylin/2700564/patch/107-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-9",3,3
"/scratch0/harrylin/2700564/patch/598-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-7",3,3
"/scratch0/harrylin/2700564/patch/1167-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-0",3,3
"/scratch0/harrylin/2700564/patch/439-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-3",3,3
"/scratch0/harrylin/2700564/patch/566-cdmri0014-(8, 8, 8)-(4, 4, 4)-0002-patch-2",3,3
"/scratch0/harrylin/2700564/patch/19-cdmri0013-(8, 8, 8)-(4, 4, 4)-0000-patch-1",3,3
"/scratch0/harrylin/2700564/patch/101-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-6",2,3
"/scratch0/harrylin/2700564/patch/323-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-6",3,3
"/scratch0/harrylin/2700564/patch/183-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-4",3,3
"/scratch0/harrylin/2700564/patch/442-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-0",3,3
"/scratch0/harrylin/2700564/patch/167-cdmri0011-(8, 8, 8)-(4, 4, 4)-0000-patch-5",3,3
"/scratch0/harrylin/2700564/patch/392-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-4",3,3
"/scratch0/harrylin/2700564/patch/1012-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-4",3,3
"/scratch0/harrylin/2700564/patch/334-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-7",2,3
"/scratch0/harrylin/2700564/patch/36-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-1",3,3
"/scratch0/harrylin/2700564/patch/435-cdmri0012-(8, 8, 8)-(4, 4, 4)-0009-patch-8",3,3
"/scratch0/harrylin/2700564/patch/46-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-0",3,3
"/scratch0/harrylin/2700564/patch/666-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-0",3,3
"/scratch0/harrylin/2700564/patch/71-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-4",3,3
"/scratch0/harrylin/2700564/patch/583-cdmri0011-(8, 8, 8)-(4, 4, 4)-0000-patch-8",3,3
"/scratch0/harrylin/2700564/patch/737-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-0",3,3
"/scratch0/harrylin/2700564/patch/736-cdmri0014-(8, 8, 8)-(4, 4, 4)-0009-patch-0",3,3
"/scratch0/harrylin/2700564/patch/442-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-5",2,3
"/scratch0/harrylin/2700564/patch/366-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-0",3,3
"/scratch0/harrylin/2700564/patch/534-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-8",3,3
"/scratch0/harrylin/2700564/patch/22-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-2",3,3
"/scratch0/harrylin/2700564/patch/527-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-5",3,3
"/scratch0/harrylin/2700564/patch/1185-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-5",3,3
"/scratch0/harrylin/2700564/patch/1184-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-9",3,3
"/scratch0/harrylin/2700564/patch/53-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-6",3,3
"/scratch0/harrylin/2700564/patch/1015-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-0",3,3
"/scratch0/harrylin/2700564/patch/322-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-0",2,3
"/scratch0/harrylin/2700564/patch/251-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-8",3,3
"/scratch0/harrylin/2700564/patch/20-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-6",3,3
"/scratch0/harrylin/2700564/patch/171-cdmri0014-(8, 8, 8)-(4, 4, 4)-0009-patch-1",3,3
"/scratch0/harrylin/2700564/patch/426-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-5",3,3
"/scratch0/harrylin/2700564/patch/379-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-5",3,3
"/scratch0/harrylin/2700564/patch/105-cdmri0013-(8, 8, 8)-(4, 4, 4)-0002-patch-0",2,3
"/scratch0/harrylin/2700564/patch/1320-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-6",3,3
"/scratch0/harrylin/2700564/patch/696-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-7",3,3
"/scratch0/harrylin/2700564/patch/119-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-9",3,3
"/scratch0/harrylin/2700564/patch/269-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-0",3,3
"/scratch0/harrylin/2700564/patch/143-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-9",3,3
"/scratch0/harrylin/2700564/patch/203-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-0",3,3
"/scratch0/harrylin/2700564/patch/1114-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-7",3,3
"/scratch0/harrylin/2700564/patch/166-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-6",3,3
"/scratch0/harrylin/2700564/patch/139-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-3",3,3
"/scratch0/harrylin/2700564/patch/301-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-4",3,3
"/scratch0/harrylin/2700564/patch/207-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-9",3,3
"/scratch0/harrylin/2700564/patch/471-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-5",3,3
"/scratch0/harrylin/2700564/patch/698-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-4",2,3
"/scratch0/harrylin/2700564/patch/21-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-6",3,3
"/scratch0/harrylin/2700564/patch/289-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-8",3,3
"/scratch0/harrylin/2700564/patch/614-cdmri0012-(8, 8, 8)-(4, 4, 4)-0005-patch-5",3,3
"/scratch0/harrylin/2700564/patch/427-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-4",3,3
"/scratch0/harrylin/2700564/patch/1113-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-9",3,3
"/scratch0/harrylin/2700564/patch/345-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-1",3,3
"/scratch0/harrylin/2700564/patch/447-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-2",3,3
"/scratch0/harrylin/2700564/patch/353-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-1",3,3
"/scratch0/harrylin/2700564/patch/378-cdmri0012-(8, 8, 8)-(4, 4, 4)-0005-patch-2",3,3
"/scratch0/harrylin/2700564/patch/500-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-5",3,3
"/scratch0/harrylin/2700564/patch/399-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-8",3,3
"/scratch0/harrylin/2700564/patch/727-cdmri0013-(8, 8, 8)-(4, 4, 4)-0000-patch-8",3,3
"/scratch0/harrylin/2700564/patch/587-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-4",3,3
"/scratch0/harrylin/2700564/patch/47-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-0",3,3
"/scratch0/harrylin/2700564/patch/359-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-6",2,3
"/scratch0/harrylin/2700564/patch/318-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-8",3,3
"/scratch0/harrylin/2700564/patch/251-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-0",3,3
"/scratch0/harrylin/2700564/patch/171-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-3",3,3
"/scratch0/harrylin/2700564/patch/271-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-7",3,3
"/scratch0/harrylin/2700564/patch/383-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-6",3,3
"/scratch0/harrylin/2700564/patch/564-cdmri0011-(8, 8, 8)-(4, 4, 4)-0000-patch-8",3,3
"/scratch0/harrylin/2700564/patch/655-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-6",3,3
"/scratch0/harrylin/2700564/patch/330-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-9",3,3
"/scratch0/harrylin/2700564/patch/599-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-2",3,3
"/scratch0/harrylin/2700564/patch/371-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-8",3,3
"/scratch0/harrylin/2700564/patch/655-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-5",3,3
"/scratch0/harrylin/2700564/patch/376-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-3",3,3
"/scratch0/harrylin/2700564/patch/1112-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-0",3,3
"/scratch0/harrylin/2700564/patch/446-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-5",2,3
"/scratch0/harrylin/2700564/patch/501-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-5",3,3
"/scratch0/harrylin/2700564/patch/30-cdmri0012-(8, 8, 8)-(4, 4, 4)-0008-patch-6",3,3
"/scratch0/harrylin/2700564/patch/5-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-9",3,3
"/scratch0/harrylin/2700564/patch/666-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-8",3,3
"/scratch0/harrylin/2700564/patch/736-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-3",3,3
"/scratch0/harrylin/2700564/patch/378-cdmri0013-(8, 8, 8)-(4, 4, 4)-0002-patch-5",3,3
"/scratch0/harrylin/2700564/patch/347-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-5",3,3
"/scratch0/harrylin/2700564/patch/503-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-9",3,3
"/scratch0/harrylin/2700564/patch/269-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-0",3,3
"/scratch0/harrylin/2700564/patch/518-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-6",3,3
"/scratch0/harrylin/2700564/patch/446-cdmri0013-(8, 8, 8)-(4, 4, 4)-0000-patch-9",3,3
"/scratch0/harrylin/2700564/patch/139-cdmri0013-(8, 8, 8)-(4, 4, 4)-0000-patch-9",3,3
"/scratch0/harrylin/2700564/patch/435-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-4",3,3
"/scratch0/harrylin/2700564/patch/217-cdmri0012-(8, 8, 8)-(4, 4, 4)-0008-patch-7",3,3
"/scratch0/harrylin/2700564/patch/634-cdmri0013-(8, 8, 8)-(4, 4, 4)-0008-patch-4",3,3
"/scratch0/harrylin/2700564/patch/547-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-1",3,3
"/scratch0/harrylin/2700564/patch/564-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-5",3,3
"/scratch0/harrylin/2700564/patch/531-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-1",3,3
"/scratch0/harrylin/2700564/patch/382-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-5",3,3
"/scratch0/harrylin/2700564/patch/359-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-1",3,3
"/scratch0/harrylin/2700564/patch/1291-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-7",3,3
"/scratch0/harrylin/2700564/patch/306-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-5",3,3
"/scratch0/harrylin/2700564/patch/218-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-3",3,3
"/scratch0/harrylin/2700564/patch/163-cdmri0013-(8, 8, 8)-(4, 4, 4)-0002-patch-7",3,3
"/scratch0/harrylin/2700564/patch/302-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-0",3,3
"/scratch0/harrylin/2700564/patch/6-cdmri0012-(8, 8, 8)-(4, 4, 4)-0009-patch-9",3,3
"/scratch0/harrylin/2700564/patch/203-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-1",3,3
"/scratch0/harrylin/2700564/patch/270-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-5",3,3
"/scratch0/harrylin/2700564/patch/207-cdmri0013-(8, 8, 8)-(4, 4, 4)-0000-patch-6",3,3
"/scratch0/harrylin/2700564/patch/247-cdmri0012-(8, 8, 8)-(4, 4, 4)-0005-patch-7",3,3
"/scratch0/harrylin/2700564/patch/151-cdmri0013-(8, 8, 8)-(4, 4, 4)-0004-patch-9",3,3
"/scratch0/harrylin/2700564/patch/1288-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-9",3,3
"/scratch0/harrylin/2700564/patch/167-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-6",3,3
"/scratch0/harrylin/2700564/patch/185-cdmri0013-(8, 8, 8)-(4, 4, 4)-0006-patch-7",3,3
"/scratch0/harrylin/2700564/patch/1013-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-7",3,3
"/scratch0/harrylin/2700564/patch/567-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-2",3,3
"/scratch0/harrylin/2700564/patch/183-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-8",3,3
"/scratch0/harrylin/2700564/patch/426-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-5",3,3
"/scratch0/harrylin/2700564/patch/35-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-4",3,3
"/scratch0/harrylin/2700564/patch/1184-cdmri0014-(8, 8, 8)-(4, 4, 4)-0009-patch-9",3,3
"/scratch0/harrylin/2700564/patch/402-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-3",3,3
"/scratch0/harrylin/2700564/patch/534-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-5",3,3
"/scratch0/harrylin/2700564/patch/119-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-2",3,3
"/scratch0/harrylin/2700564/patch/335-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-8",3,3
"/scratch0/harrylin/2700564/patch/1135-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-9",3,3
"/scratch0/harrylin/2700564/patch/327-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-5",3,3
"/scratch0/harrylin/2700564/patch/291-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-6",3,3
"/scratch0/harrylin/2700564/patch/199-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-4",3,3
"/scratch0/harrylin/2700564/patch/175-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-2",3,3
"/scratch0/harrylin/2700564/patch/634-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-7",3,3
"/scratch0/harrylin/2700564/patch/301-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-6",3,3
"/scratch0/harrylin/2700564/patch/175-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-1",3,3
"/scratch0/harrylin/2700564/patch/52-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-6",3,3
"/scratch0/harrylin/2700564/patch/271-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-5",3,3
"/scratch0/harrylin/2700564/patch/1013-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-9",3,3
"/scratch0/harrylin/2700564/patch/116-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-9",3,3
"/scratch0/harrylin/2700564/patch/750-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-7",3,3
"/scratch0/harrylin/2700564/patch/20-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-1",3,3
"/scratch0/harrylin/2700564/patch/1274-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-8",3,3
"/scratch0/harrylin/2700564/patch/501-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-3",3,3
"/scratch0/harrylin/2700564/patch/455-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-5",3,3
"/scratch0/harrylin/2700564/patch/599-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-3",3,3
"/scratch0/harrylin/2700564/patch/391-cdmri0011-(8, 8, 8)-(4, 4, 4)-0005-patch-2",3,3
"/scratch0/harrylin/2700564/patch/270-cdmri0014-(8, 8, 8)-(4, 4, 4)-0002-patch-3",3,3
"/scratch0/harrylin/2700564/patch/3-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-0",3,3
"/scratch0/harrylin/2700564/patch/193-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-3",3,3
"/scratch0/harrylin/2700564/patch/410-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-8",3,3
"/scratch0/harrylin/2700564/patch/279-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-1",3,3
"/scratch0/harrylin/2700564/patch/63-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-8",3,3
"/scratch0/harrylin/2700564/patch/326-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-9",3,3
"/scratch0/harrylin/2700564/patch/393-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-6",3,3
"/scratch0/harrylin/2700564/patch/354-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-6",3,3
"/scratch0/harrylin/2700564/patch/68-cdmri0011-(8, 8, 8)-(4, 4, 4)-0005-patch-4",3,3
