Name,Label,Prediction
"/scratch0/harrylin/2700564/patch/55-cdmri0014-(8, 8, 8)-(4, 4, 4)-0002-patch-0",2,2
"/scratch0/harrylin/2700564/patch/119-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-1",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0012-(8, 8, 8)-(4, 4, 4)-0005-patch-9",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-0",2,2
"/scratch0/harrylin/2700564/patch/119-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-7",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-1",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0013-(8, 8, 8)-(4, 4, 4)-0004-patch-1",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-1",2,2
"/scratch0/harrylin/2700564/patch/288-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-4",2,2
"/scratch0/harrylin/2700564/patch/1184-cdmri0013-(8, 8, 8)-(4, 4, 4)-0008-patch-8",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-2",2,2
"/scratch0/harrylin/2700564/patch/216-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-0",2,2
"/scratch0/harrylin/2700564/patch/288-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-2",2,2
"/scratch0/harrylin/2700564/patch/1184-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-2",1,2
"/scratch0/harrylin/2700564/patch/55-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-7",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0011-(8, 8, 8)-(4, 4, 4)-0003-patch-4",1,2
"/scratch0/harrylin/2700564/patch/167-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-2",1,2
"/scratch0/harrylin/2700564/patch/27-cdmri0013-(8, 8, 8)-(4, 4, 4)-0004-patch-3",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-7",2,2
"/scratch0/harrylin/2700564/patch/288-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-9",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-5",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-9",2,2
"/scratch0/harrylin/2700564/patch/119-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-8",1,2
"/scratch0/harrylin/2700564/patch/376-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-2",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0013-(8, 8, 8)-(4, 4, 4)-0006-patch-6",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-6",2,2
"/scratch0/harrylin/2700564/patch/268-cdmri0011-(8, 8, 8)-(4, 4, 4)-0000-patch-7",1,2
"/scratch0/harrylin/2700564/patch/119-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-7",2,2
"/scratch0/harrylin/2700564/patch/392-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-8",2,2
"/scratch0/harrylin/2700564/patch/378-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-8",2,2
"/scratch0/harrylin/2700564/patch/288-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-6",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-6",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-1",2,2
"/scratch0/harrylin/2700564/patch/1288-cdmri0011-(8, 8, 8)-(4, 4, 4)-0000-patch-4",1,2
"/scratch0/harrylin/2700564/patch/288-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-1",2,2
"/scratch0/harrylin/2700564/patch/377-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-4",1,2
"/scratch0/harrylin/2700564/patch/376-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-1",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-5",2,2
"/scratch0/harrylin/2700564/patch/1272-cdmri0012-(8, 8, 8)-(4, 4, 4)-0009-patch-1",2,2
"/scratch0/harrylin/2700564/patch/335-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-0",2,2
"/scratch0/harrylin/2700564/patch/1164-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-5",1,2
"/scratch0/harrylin/2700564/patch/503-cdmri0013-(8, 8, 8)-(4, 4, 4)-0001-patch-9",2,2
"/scratch0/harrylin/2700564/patch/216-cdmri0013-(8, 8, 8)-(4, 4, 4)-0001-patch-3",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-0",2,2
"/scratch0/harrylin/2700564/patch/1184-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-8",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-4",2,2
"/scratch0/harrylin/2700564/patch/1012-cdmri0013-(8, 8, 8)-(4, 4, 4)-0008-patch-1",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-1",2,2
"/scratch0/harrylin/2700564/patch/1167-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-3",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-4",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-6",2,2
"/scratch0/harrylin/2700564/patch/1112-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-6",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-1",2,2
"/scratch0/harrylin/2700564/patch/1275-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-4",2,2
"/scratch0/harrylin/2700564/patch/117-cdmri0012-(8, 8, 8)-(4, 4, 4)-0009-patch-6",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-9",1,2
"/scratch0/harrylin/2700564/patch/117-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-1",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-7",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0014-(8, 8, 8)-(4, 4, 4)-0002-patch-5",2,2
"/scratch0/harrylin/2700564/patch/271-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-9",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-1",2,2
"/scratch0/harrylin/2700564/patch/393-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-8",1,2
"/scratch0/harrylin/2700564/patch/1115-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-6",1,2
"/scratch0/harrylin/2700564/patch/379-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-6",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-3",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-7",2,2
"/scratch0/harrylin/2700564/patch/54-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-0",1,2
"/scratch0/harrylin/2700564/patch/216-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-7",2,2
"/scratch0/harrylin/2700564/patch/218-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-3",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-6",2,2
"/scratch0/harrylin/2700564/patch/216-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-4",1,2
"/scratch0/harrylin/2700564/patch/251-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-5",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0012-(8, 8, 8)-(4, 4, 4)-0005-patch-7",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-7",1,2
"/scratch0/harrylin/2700564/patch/1013-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-2",2,2
"/scratch0/harrylin/2700564/patch/119-cdmri0013-(8, 8, 8)-(4, 4, 4)-0006-patch-9",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-0",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0013-(8, 8, 8)-(4, 4, 4)-0004-patch-3",1,2
"/scratch0/harrylin/2700564/patch/119-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-1",1,2
"/scratch0/harrylin/2700564/patch/288-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-0",1,2
"/scratch0/harrylin/2700564/patch/391-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-9",2,2
"/scratch0/harrylin/2700564/patch/1012-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-9",2,2
"/scratch0/harrylin/2700564/patch/1167-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-4",2,2
"/scratch0/harrylin/2700564/patch/395-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-5",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-0",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-5",1,2
"/scratch0/harrylin/2700564/patch/1013-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-2",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-6",2,2
"/scratch0/harrylin/2700564/patch/288-cdmri0013-(8, 8, 8)-(4, 4, 4)-0008-patch-1",2,2
"/scratch0/harrylin/2700564/patch/1275-cdmri0014-(8, 8, 8)-(4, 4, 4)-0006-patch-8",1,2
"/scratch0/harrylin/2700564/patch/117-cdmri0012-(8, 8, 8)-(4, 4, 4)-0008-patch-2",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-8",2,2
"/scratch0/harrylin/2700564/patch/54-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-2",2,2
"/scratch0/harrylin/2700564/patch/288-cdmri0012-(8, 8, 8)-(4, 4, 4)-0009-patch-2",2,2
"/scratch0/harrylin/2700564/patch/335-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-1",2,2
"/scratch0/harrylin/2700564/patch/291-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-9",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0013-(8, 8, 8)-(4, 4, 4)-0006-patch-6",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0011-(8, 8, 8)-(4, 4, 4)-0000-patch-8",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0011-(8, 8, 8)-(4, 4, 4)-0003-patch-9",2,2
"/scratch0/harrylin/2700564/patch/335-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-4",2,2
"/scratch0/harrylin/2700564/patch/167-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-9",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-7",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-8",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-9",2,2
"/scratch0/harrylin/2700564/patch/392-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-8",2,2
"/scratch0/harrylin/2700564/patch/288-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-9",1,2
"/scratch0/harrylin/2700564/patch/503-cdmri0014-(8, 8, 8)-(4, 4, 4)-0001-patch-9",2,2
"/scratch0/harrylin/2700564/patch/335-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-0",2,2
"/scratch0/harrylin/2700564/patch/268-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-2",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-4",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0013-(8, 8, 8)-(4, 4, 4)-0004-patch-5",2,2
"/scratch0/harrylin/2700564/patch/379-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-6",1,2
"/scratch0/harrylin/2700564/patch/55-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-0",3,2
"/scratch0/harrylin/2700564/patch/251-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-9",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-3",2,2
"/scratch0/harrylin/2700564/patch/1184-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-3",2,2
"/scratch0/harrylin/2700564/patch/167-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-9",2,2
"/scratch0/harrylin/2700564/patch/52-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-4",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0012-(8, 8, 8)-(4, 4, 4)-0005-patch-2",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-8",1,2
"/scratch0/harrylin/2700564/patch/251-cdmri0011-(8, 8, 8)-(4, 4, 4)-0003-patch-7",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-7",2,2
"/scratch0/harrylin/2700564/patch/1167-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-8",2,2
"/scratch0/harrylin/2700564/patch/1012-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-6",1,2
"/scratch0/harrylin/2700564/patch/376-cdmri0014-(8, 8, 8)-(4, 4, 4)-0002-patch-3",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0013-(8, 8, 8)-(4, 4, 4)-0000-patch-5",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-4",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-0",2,2
"/scratch0/harrylin/2700564/patch/1167-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-4",2,2
"/scratch0/harrylin/2700564/patch/1184-cdmri0013-(8, 8, 8)-(4, 4, 4)-0001-patch-6",1,2
"/scratch0/harrylin/2700564/patch/379-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-9",1,2
"/scratch0/harrylin/2700564/patch/117-cdmri0014-(8, 8, 8)-(4, 4, 4)-0009-patch-4",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-8",1,2
"/scratch0/harrylin/2700564/patch/218-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-0",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-1",2,2
"/scratch0/harrylin/2700564/patch/1184-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-8",1,2
"/scratch0/harrylin/2700564/patch/219-cdmri0011-(8, 8, 8)-(4, 4, 4)-0003-patch-4",1,2
"/scratch0/harrylin/2700564/patch/288-cdmri0013-(8, 8, 8)-(4, 4, 4)-0008-patch-0",2,2
"/scratch0/harrylin/2700564/patch/52-cdmri0011-(8, 8, 8)-(4, 4, 4)-0006-patch-6",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0014-(8, 8, 8)-(4, 4, 4)-0008-patch-4",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0012-(8, 8, 8)-(4, 4, 4)-0001-patch-1",2,2
"/scratch0/harrylin/2700564/patch/1115-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-7",2,2
"/scratch0/harrylin/2700564/patch/216-cdmri0013-(8, 8, 8)-(4, 4, 4)-0000-patch-6",1,2
"/scratch0/harrylin/2700564/patch/116-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-4",1,2
"/scratch0/harrylin/2700564/patch/118-cdmri0011-(8, 8, 8)-(4, 4, 4)-0002-patch-0",1,2
"/scratch0/harrylin/2700564/patch/288-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-8",2,2
"/scratch0/harrylin/2700564/patch/216-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-7",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0012-(8, 8, 8)-(4, 4, 4)-0009-patch-3",2,2
"/scratch0/harrylin/2700564/patch/271-cdmri0011-(8, 8, 8)-(4, 4, 4)-0000-patch-2",2,2
"/scratch0/harrylin/2700564/patch/52-cdmri0011-(8, 8, 8)-(4, 4, 4)-0003-patch-9",2,2
"/scratch0/harrylin/2700564/patch/117-cdmri0012-(8, 8, 8)-(4, 4, 4)-0008-patch-2",2,2
"/scratch0/harrylin/2700564/patch/116-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-4",2,2
"/scratch0/harrylin/2700564/patch/268-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-6",2,2
"/scratch0/harrylin/2700564/patch/1013-cdmri0012-(8, 8, 8)-(4, 4, 4)-0002-patch-4",2,2
"/scratch0/harrylin/2700564/patch/167-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-1",2,2
"/scratch0/harrylin/2700564/patch/268-cdmri0012-(8, 8, 8)-(4, 4, 4)-0008-patch-1",1,2
"/scratch0/harrylin/2700564/patch/119-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-2",2,2
"/scratch0/harrylin/2700564/patch/335-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-9",1,2
"/scratch0/harrylin/2700564/patch/288-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-1",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-0",1,2
"/scratch0/harrylin/2700564/patch/1164-cdmri0014-(8, 8, 8)-(4, 4, 4)-0007-patch-4",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0013-(8, 8, 8)-(4, 4, 4)-0007-patch-7",2,2
"/scratch0/harrylin/2700564/patch/1012-cdmri0012-(8, 8, 8)-(4, 4, 4)-0004-patch-8",2,2
"/scratch0/harrylin/2700564/patch/167-cdmri0012-(8, 8, 8)-(4, 4, 4)-0003-patch-0",1,2
"/scratch0/harrylin/2700564/patch/503-cdmri0011-(8, 8, 8)-(4, 4, 4)-0004-patch-8",2,2
"/scratch0/harrylin/2700564/patch/1272-cdmri0013-(8, 8, 8)-(4, 4, 4)-0001-patch-2",2,2
"/scratch0/harrylin/2700564/patch/503-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-5",2,2
"/scratch0/harrylin/2700564/patch/1184-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-9",1,2
"/scratch0/harrylin/2700564/patch/27-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-3",2,2
"/scratch0/harrylin/2700564/patch/54-cdmri0013-(8, 8, 8)-(4, 4, 4)-0002-patch-6",2,2
"/scratch0/harrylin/2700564/patch/271-cdmri0012-(8, 8, 8)-(4, 4, 4)-0006-patch-3",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-1",1,2
"/scratch0/harrylin/2700564/patch/376-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-6",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0014-(8, 8, 8)-(4, 4, 4)-0005-patch-7",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0013-(8, 8, 8)-(4, 4, 4)-0005-patch-2",2,2
"/scratch0/harrylin/2700564/patch/52-cdmri0011-(8, 8, 8)-(4, 4, 4)-0005-patch-0",2,2
"/scratch0/harrylin/2700564/patch/251-cdmri0012-(8, 8, 8)-(4, 4, 4)-0007-patch-0",2,2
"/scratch0/harrylin/2700564/patch/219-cdmri0014-(8, 8, 8)-(4, 4, 4)-0003-patch-3",2,2
"/scratch0/harrylin/2700564/patch/216-cdmri0013-(8, 8, 8)-(4, 4, 4)-0003-patch-1",1,2
"/scratch0/harrylin/2700564/patch/116-cdmri0011-(8, 8, 8)-(4, 4, 4)-0001-patch-4",2,2
"/scratch0/harrylin/2700564/patch/376-cdmri0014-(8, 8, 8)-(4, 4, 4)-0004-patch-4",2,2
"/scratch0/harrylin/2700564/patch/392-cdmri0011-(8, 8, 8)-(4, 4, 4)-0007-patch-9",2,2
"/scratch0/harrylin/2700564/patch/55-cdmri0014-(8, 8, 8)-(4, 4, 4)-0000-patch-3",2,2
"/scratch0/harrylin/2700564/patch/393-cdmri0011-(8, 8, 8)-(4, 4, 4)-0009-patch-4",1,2
"/scratch0/harrylin/2700564/patch/219-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-6",2,2
"/scratch0/harrylin/2700564/patch/119-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-7",2,2
"/scratch0/harrylin/2700564/patch/1164-cdmri0012-(8, 8, 8)-(4, 4, 4)-0000-patch-7",1,2
"/scratch0/harrylin/2700564/patch/55-cdmri0013-(8, 8, 8)-(4, 4, 4)-0009-patch-2",2,2
"/scratch0/harrylin/2700564/patch/268-cdmri0011-(8, 8, 8)-(4, 4, 4)-0008-patch-8",1,2
